HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,Worker_GT
3VMV5CHJZ7EAHVYQYE88I725NSVGTN,6mini_17.mp4,followed me,2,1,1,1
3VMV5CHJZ7EAHVYQYE88I725NSVGTN,6mini_17.mp4,get in the tub,0,0,0,0
3VMV5CHJZ7EAHVYQYE88I725NSVGTN,6mini_17.mp4,drink a bunch of water,1,0,0,0
3VW0145YLXBGV2Y7XNSZT6ZTLCGJMT,1mini_15.mp4,strain the seeds,1,0,1,1
3VW0145YLXBGV2Y7XNSZT6ZTLCGJMT,1mini_15.mp4,looking back that,2,0,2,1
3VW0145YLXBGV2Y7XNSZT6ZTLCGJMT,1mini_15.mp4,do if I ever,2,0,2,1
3VW0145YLXBGV2Y7XNSZT6ZTLCGJMT,1mini_15.mp4,make this again in the future which I,2,0,2,1
360ZO6N6J0IRPQLYBB1M4CLQP74M91,6mini_2.mp4,make sure your skin,1,0,0,1
360ZO6N6J0IRPQLYBB1M4CLQP74M91,6mini_2.mp4,cleansed before you,1,0,0,0
360ZO6N6J0IRPQLYBB1M4CLQP74M91,6mini_2.mp4,do all that,1,0,0,1
360ZO6N6J0IRPQLYBB1M4CLQP74M91,6mini_2.mp4,absorbing all that serum when there,1,0,0,1
360ZO6N6J0IRPQLYBB1M4CLQP74M91,6mini_2.mp4,move on,2,0,0,1
38B7Q9C28F4P0N06OVU5FGO4Z7P96E,1mini_22.mp4,go ahead,2,1,1,1
38B7Q9C28F4P0N06OVU5FGO4Z7P96E,1mini_22.mp4,see the color,2,1,1,1
38B7Q9C28F4P0N06OVU5FGO4Z7P96E,1mini_22.mp4,come out the cheese,2,1,1,1
38B7Q9C28F4P0N06OVU5FGO4Z7P96E,1mini_22.mp4,see that the cheese,1,1,2,1
38B7Q9C28F4P0N06OVU5FGO4Z7P96E,1mini_22.mp4,make its appearance as it,0,2,2,1
3WA2XVDZELG6VJRNW6AR7UPFQ45E6T,2mini_21.mp4,has a channel too in case you,2,0,1,1
3WA2XVDZELG6VJRNW6AR7UPFQ45E6T,2mini_21.mp4,seen his,2,1,1,1
3WA2XVDZELG6VJRNW6AR7UPFQ45E6T,2mini_21.mp4,so check his out I just,2,1,1,1
3WA2XVDZELG6VJRNW6AR7UPFQ45E6T,2mini_21.mp4,give him a little shout out Byron Talbott,2,1,1,1
3WA2XVDZELG6VJRNW6AR7UPFQ45E6T,2mini_21.mp4,see you guys very soon,2,1,1,1
32W3UF2EZNKDJY3VHRBHK85Y91M4C5,1mini_13.mp4,seems like an eternity in the oven,2,0,0,1
32W3UF2EZNKDJY3VHRBHK85Y91M4C5,1mini_13.mp4,take it out,0,0,0,0
32W3UF2EZNKDJY3VHRBHK85Y91M4C5,1mini_13.mp4,dehydrated at that point which,2,0,0,1
32W3UF2EZNKDJY3VHRBHK85Y91M4C5,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3MJ9GGZYO25FN5RATZW2LYICPK5A2D,7mini_26.mp4,baking sheet,0,2,0,1
3MJ9GGZYO25FN5RATZW2LYICPK5A2D,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3MJ9GGZYO25FN5RATZW2LYICPK5A2D,7mini_26.mp4,making sure,0,0,2,1
3MJ9GGZYO25FN5RATZW2LYICPK5A2D,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
368IUKXGA47ASAGD5KQ216OJ4B76P6,4mini_4.mp4,tested the products myself before,0,0,1,0
368IUKXGA47ASAGD5KQ216OJ4B76P6,4mini_4.mp4,providing them to you guys,0,2,1,1
368IUKXGA47ASAGD5KQ216OJ4B76P6,4mini_4.mp4,gone through the entire packet of their original one it,0,0,1,1
368IUKXGA47ASAGD5KQ216OJ4B76P6,4mini_4.mp4,tried the Malibu one,0,0,1,0
351S7I5UG8VMDKJ79O7Z6LOTQ2QJNT,6mini_2.mp4,make sure your skin,0,2,0,1
351S7I5UG8VMDKJ79O7Z6LOTQ2QJNT,6mini_2.mp4,cleansed before you,0,1,1,0
351S7I5UG8VMDKJ79O7Z6LOTQ2QJNT,6mini_2.mp4,do all that,0,2,0,1
351S7I5UG8VMDKJ79O7Z6LOTQ2QJNT,6mini_2.mp4,absorbing all that serum when there,0,1,0,1
351S7I5UG8VMDKJ79O7Z6LOTQ2QJNT,6mini_2.mp4,move on,0,2,0,1
3QMELQS6Y4AV4NWSICUR61OY5TVR6J,6mini_17.mp4,understand whether it,2,1,2,1
3QMELQS6Y4AV4NWSICUR61OY5TVR6J,6mini_17.mp4,growing in my tub,2,1,1,1
3QMELQS6Y4AV4NWSICUR61OY5TVR6J,6mini_17.mp4,followed me,1,2,1,1
3QMELQS6Y4AV4NWSICUR61OY5TVR6J,6mini_17.mp4,get in the tub,0,1,1,0
3QMELQS6Y4AV4NWSICUR61OY5TVR6J,6mini_17.mp4,drink a bunch of water,0,0,0,0
3QE4DGPGBQAQ0AJ0JD70AZQD7TE4GF,7mini_26.mp4,baking sheet,2,2,2,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TE4GF,7mini_26.mp4,Flat the mixture down with a spatula,0,0,0,0
3QE4DGPGBQAQ0AJ0JD70AZQD7TE4GF,7mini_26.mp4,making sure,2,2,2,1
3QE4DGPGBQAQ0AJ0JD70AZQD7TE4GF,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,0,0,0
36818Z1KV2C48NNTXZA748N4VY5A3O,1mini_22.mp4,go ahead,2,0,2,1
36818Z1KV2C48NNTXZA748N4VY5A3O,1mini_22.mp4,see the color,2,0,0,1
36818Z1KV2C48NNTXZA748N4VY5A3O,1mini_22.mp4,come out the cheese,1,0,2,1
36818Z1KV2C48NNTXZA748N4VY5A3O,1mini_22.mp4,see that the cheese,1,0,0,1
36818Z1KV2C48NNTXZA748N4VY5A3O,1mini_22.mp4,make its appearance as it,2,0,1,1
3CMIQF80GMPVSMHS5X5R1BET97T6QX,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
3CMIQF80GMPVSMHS5X5R1BET97T6QX,7mini_10.mp4,use my jar,2,2,1,0
3CMIQF80GMPVSMHS5X5R1BET97T6QX,7mini_10.mp4,drink but this,2,2,1,1
3CMIQF80GMPVSMHS5X5R1BET97T6QX,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",0,2,1,1
3CMIQF80GMPVSMHS5X5R1BET97T6QX,7mini_10.mp4,done just,2,2,1,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFPE7S,6mini_17.mp4,understand whether it,2,2,0,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFPE7S,6mini_17.mp4,growing in my tub,2,0,0,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFPE7S,6mini_17.mp4,followed me,0,2,0,1
3FCO4VKOZ3CPZJ5SFGFJD8PBLFPE7S,6mini_17.mp4,get in the tub,0,0,0,0
3FCO4VKOZ3CPZJ5SFGFJD8PBLFPE7S,6mini_17.mp4,drink a bunch of water,0,0,0,0
3L60IFZKF2HYCI26IQ91POBIRYDHHD,1mini_13.mp4,seems like an eternity in the oven,0,2,2,1
3L60IFZKF2HYCI26IQ91POBIRYDHHD,1mini_13.mp4,take it out,0,0,0,0
3L60IFZKF2HYCI26IQ91POBIRYDHHD,1mini_13.mp4,dehydrated at that point which,0,2,2,1
3L60IFZKF2HYCI26IQ91POBIRYDHHD,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3RHLQY6EDS3NOQ99HN6S4ENGU1Y4D5,1mini_17.mp4,treat if they or you,1,1,2,1
3RHLQY6EDS3NOQ99HN6S4ENGU1Y4D5,1mini_17.mp4,used the potty,1,1,1,1
3RHLQY6EDS3NOQ99HN6S4ENGU1Y4D5,1mini_17.mp4,divided them I,1,0,2,0
3RHLQY6EDS3NOQ99HN6S4ENGU1Y4D5,1mini_17.mp4,give them all to him at once,1,1,1,1
3TRB893CSI9NJX1JLB57DBANYV47G2,4mini_4.mp4,tested the products myself before,1,0,0,0
3TRB893CSI9NJX1JLB57DBANYV47G2,4mini_4.mp4,providing them to you guys,2,2,2,1
3TRB893CSI9NJX1JLB57DBANYV47G2,4mini_4.mp4,gone through the entire packet of their original one it,1,2,2,1
3TRB893CSI9NJX1JLB57DBANYV47G2,4mini_4.mp4,tried the Malibu one,2,2,1,0
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,get into bed,1,1,0,0
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,snuggles free,1,0,0,0
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,book the drink,1,1,2,1
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,relax I,0,1,2,0
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,hope you guys,1,2,2,1
3QGTX7BCHO18NAI5NAEZ0YCXIF2Z53,4mini_19.mp4,see you next time,1,1,2,1
3126F2F5F72E5P9SB290DUGWL9VEPZ,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
3126F2F5F72E5P9SB290DUGWL9VEPZ,7mini_10.mp4,use my jar,0,1,0,0
3126F2F5F72E5P9SB290DUGWL9VEPZ,7mini_10.mp4,drink but this,1,1,1,1
3126F2F5F72E5P9SB290DUGWL9VEPZ,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",1,1,0,1
3126F2F5F72E5P9SB290DUGWL9VEPZ,7mini_10.mp4,done just,1,1,2,1
3DIIW4IV8OU4W1PV9173VB3TM664I7,1mini_22.mp4,go ahead,2,1,0,1
3DIIW4IV8OU4W1PV9173VB3TM664I7,1mini_22.mp4,see the color,2,1,0,1
3DIIW4IV8OU4W1PV9173VB3TM664I7,1mini_22.mp4,come out the cheese,2,1,0,1
3DIIW4IV8OU4W1PV9173VB3TM664I7,1mini_22.mp4,see that the cheese,2,1,1,1
3DIIW4IV8OU4W1PV9173VB3TM664I7,1mini_22.mp4,make its appearance as it,2,1,0,1
3W31J70BARVYX0SY2JYXRPUU6NCKCB,1mini_17.mp4,treat if they or you,1,2,2,1
3W31J70BARVYX0SY2JYXRPUU6NCKCB,1mini_17.mp4,used the potty,1,1,2,1
3W31J70BARVYX0SY2JYXRPUU6NCKCB,1mini_17.mp4,divided them I,0,0,0,0
3W31J70BARVYX0SY2JYXRPUU6NCKCB,1mini_17.mp4,give them all to him at once,1,1,0,1
3CZH926SIBDSGWN9DIHCAW51UDZ4EY,4mini_10.mp4,hope I,2,2,0,1
3CZH926SIBDSGWN9DIHCAW51UDZ4EY,4mini_10.mp4,jinx myself,2,2,0,1
3CZH926SIBDSGWN9DIHCAW51UDZ4EY,4mini_10.mp4,shave my legs,0,0,0,0
3CZH926SIBDSGWN9DIHCAW51UDZ4EY,4mini_10.mp4,rinse my hair in the shower just,0,0,0,1
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,get into bed,0,0,0,0
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,snuggles free,1,1,2,0
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,book the drink,1,2,1,1
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,relax I,1,1,0,0
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,hope you guys,1,2,1,1
3D06DR5224I5U9V33HFM07WAVPMMAG,4mini_19.mp4,see you next time,1,0,1,1
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,run enough today,1,2,0,1
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,head home,1,2,0,0
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,take a quick shower first,0,0,0,0
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,live in,2,2,1,1
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,brush my hair,0,0,0,0
39I4RL8QGIG406EB3JPIVZ2EMTR4HE,7mini_19.mp4,"loving the heatless waves , which",2,2,1,1
37VE3DA4YTGOL5ZKIYZ53D8KWL8BHR,1mini_13.mp4,seems like an eternity in the oven,2,1,2,1
37VE3DA4YTGOL5ZKIYZ53D8KWL8BHR,1mini_13.mp4,take it out,0,0,0,0
37VE3DA4YTGOL5ZKIYZ53D8KWL8BHR,1mini_13.mp4,dehydrated at that point which,2,1,2,1
37VE3DA4YTGOL5ZKIYZ53D8KWL8BHR,1mini_13.mp4,pull it right off the baking sheet,0,0,0,0
3JU8CV4BRKB0HGMH5GCWI6AAPB1OPD,4mini_10.mp4,hope I,0,2,2,1
3JU8CV4BRKB0HGMH5GCWI6AAPB1OPD,4mini_10.mp4,jinx myself,2,2,2,1
3JU8CV4BRKB0HGMH5GCWI6AAPB1OPD,4mini_10.mp4,shave my legs,0,0,0,0
3JU8CV4BRKB0HGMH5GCWI6AAPB1OPD,4mini_10.mp4,rinse my hair in the shower just,0,1,1,1
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,finish off by,1,0,2,1
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,using some of their body oil which I,0,0,0,0
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,gon just before I,1,1,2,1
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,use just the moisturize my body,0,0,0,0
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,get into bed,0,0,0,0
373L46LKP65L5EY4CBFJET7PW7LJKO,4mini_18.mp4,chew out snowballs,1,0,0,1
3T2HW4QDUU6EG497YM781GGEVT09C6,4mini_4.mp4,tested the products myself before,0,1,2,0
3T2HW4QDUU6EG497YM781GGEVT09C6,4mini_4.mp4,providing them to you guys,0,1,2,1
3T2HW4QDUU6EG497YM781GGEVT09C6,4mini_4.mp4,gone through the entire packet of their original one it,1,1,2,1
3T2HW4QDUU6EG497YM781GGEVT09C6,4mini_4.mp4,tried the Malibu one,0,1,1,0
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,making them at home,0,1,1,0
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,controlling the ingredients that,0,2,1,0
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,go in there,2,2,1,1
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,starting again with a food processor I,2,2,1,0
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,frozen berries that I,2,2,1,1
3M67TQBQQGNQNPC9E8BHVLQQVQF9A4,1mini_40.mp4,sitting out for a little bit,0,1,1,1
31HLTCK4BKUPUN2F398NJPQQKDBGV3,7mini_10.mp4,make colorful hearts all over this jar,0,0,0,0
31HLTCK4BKUPUN2F398NJPQQKDBGV3,7mini_10.mp4,use my jar,2,1,0,0
31HLTCK4BKUPUN2F398NJPQQKDBGV3,7mini_10.mp4,drink but this,2,1,0,1
31HLTCK4BKUPUN2F398NJPQQKDBGV3,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",1,1,0,1
31HLTCK4BKUPUN2F398NJPQQKDBGV3,7mini_10.mp4,done just,2,1,0,1
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,run enough today,1,0,2,1
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,head home,0,0,0,0
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,take a quick shower first,0,0,0,0
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,live in,2,0,0,1
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,brush my hair,0,0,0,0
3D7VY91L64WADJ0V9VFIVIGGD77MBB,7mini_19.mp4,"loving the heatless waves , which",2,0,2,1
3LN3BXKGCZU29C2KTJDJ5R94RMDGWD,1mini_17.mp4,treat if they or you,2,2,0,1
3LN3BXKGCZU29C2KTJDJ5R94RMDGWD,1mini_17.mp4,used the potty,2,1,1,1
3LN3BXKGCZU29C2KTJDJ5R94RMDGWD,1mini_17.mp4,divided them I,0,2,2,0
3LN3BXKGCZU29C2KTJDJ5R94RMDGWD,1mini_17.mp4,give them all to him at once,0,0,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,couple my legs,2,1,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,pick some,1,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,chilled out music,2,0,0,1
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,sit in the bath,0,0,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,check social meter in the bath,1,1,0,0
3QXFBUZ4ZJFPH8DFYJYIN3O7662GUE,4mini_9.mp4,actually dropped my phone in the bath yet,1,1,1,1
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,finish off by,2,0,2,1
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,using some of their body oil which I,2,0,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,gon just before I,2,2,2,1
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,use just the moisturize my body,0,0,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,get into bed,0,0,0,0
3LOJFQ4BOWE82SYC2FT8BVCCRNOKDB,4mini_18.mp4,chew out snowballs,1,1,2,1
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,get into bed,1,0,0,0
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,snuggles free,2,1,2,0
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,book the drink,2,1,2,1
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,relax I,1,1,2,0
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,hope you guys,2,1,2,1
3HYV4299HZVTZXABPL7PR8L6WZVE8F,4mini_19.mp4,see you next time,2,1,1,1
3BVS8WK9QZUOH0A4OGHQ3P9ZWYNBIK,4mini_15.mp4,make my hair amazing I,1,1,2,1
3BVS8WK9QZUOH0A4OGHQ3P9ZWYNBIK,4mini_15.mp4,using it for about a month or,1,1,1,1
3BVS8WK9QZUOH0A4OGHQ3P9ZWYNBIK,4mini_15.mp4,putting on a bit of Oprah or Wonder,1,0,0,0
3BVS8WK9QZUOH0A4OGHQ3P9ZWYNBIK,4mini_15.mp4,lash to my neck,1,0,0,1
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,making them at home,2,0,1,0
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,controlling the ingredients that,2,0,1,0
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,go in there,2,2,2,1
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,starting again with a food processor I,0,2,0,0
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,frozen berries that I,2,2,0,1
366FYU4PTFODUYCCYA4SHDUXRZPKE4,1mini_40.mp4,sitting out for a little bit,2,0,1,1
3EKTG13IZT2MQSM7084C9LCLP1LLMX,4mini_10.mp4,hope I,2,2,2,1
3EKTG13IZT2MQSM7084C9LCLP1LLMX,4mini_10.mp4,jinx myself,2,2,2,1
3EKTG13IZT2MQSM7084C9LCLP1LLMX,4mini_10.mp4,shave my legs,0,0,0,0
3EKTG13IZT2MQSM7084C9LCLP1LLMX,4mini_10.mp4,rinse my hair in the shower just,2,1,1,1
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,take him on a walk you just,0,0,0,0
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,smile when you,1,2,2,1
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,look at him,1,1,0,1
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,getting outside for the first time,0,2,0,1
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,get in the car,0,1,0,0
3QMELQS6Y4AV4NWSICUR61OY5TV6RY,3mini_5.mp4,head to our favorite place,0,2,0,0
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,run enough today,1,1,0,1
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,head home,1,1,1,0
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,take a quick shower first,0,0,0,0
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,"put on my favorite red robe , which I basically",0,0,0,0
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,live in,1,2,0,1
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,brush my hair,0,0,0,0
311HQEI8RRFNAEWOB3TWYIQT9LXZ7I,7mini_19.mp4,"loving the heatless waves , which",1,2,0,1
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,couple my legs,1,1,2,1
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,pick some,2,1,0,0
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,chilled out music,0,2,2,1
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,sit in the bath,1,0,0,0
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,check social meter in the bath,0,1,0,0
37G6BXQPLPKZ51A7BFOPDZ66Q5HEQQ,4mini_9.mp4,actually dropped my phone in the bath yet,0,1,2,1
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,finish off by,2,0,1,1
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,using some of their body oil which I,0,0,1,0
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,gon just before I,2,2,1,1
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,use just the moisturize my body,2,1,0,0
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,get into bed,0,0,1,0
3ATYLI1PRS14V5JJA37CLAOYGCVJO8,4mini_18.mp4,chew out snowballs,2,2,1,1
3MDWE879UG1V6ZH1KMBDQWAWD809BZ,7mini_29.mp4,topping mine with some cream cheese and sliced avocado,0,0,0,0
3MDWE879UG1V6ZH1KMBDQWAWD809BZ,7mini_29.mp4,making myself a berry and granola yogurt,0,0,0,0
3MDWE879UG1V6ZH1KMBDQWAWD809BZ,7mini_29.mp4,add some delicious blueberries,0,0,0,0
3MDWE879UG1V6ZH1KMBDQWAWD809BZ,7mini_29.mp4,pour in my favorite granola,0,0,0,0
3MDWE879UG1V6ZH1KMBDQWAWD809BZ,7mini_29.mp4,"Add another layer of yogurt , and top the healthy mix with yummy strawberries",0,0,0,0
37VHPF5VYB2E2ZQXTU1U1KL3BNIC8K,4mini_15.mp4,make my hair amazing I,0,0,2,1
37VHPF5VYB2E2ZQXTU1U1KL3BNIC8K,4mini_15.mp4,using it for about a month or,0,0,1,1
37VHPF5VYB2E2ZQXTU1U1KL3BNIC8K,4mini_15.mp4,putting on a bit of Oprah or Wonder,0,0,0,0
37VHPF5VYB2E2ZQXTU1U1KL3BNIC8K,4mini_15.mp4,lash to my neck,0,1,0,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,check my social media,1,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,answer to you guys,0,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,Let me just,2,0,2,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,make it at home,0,0,1,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,put the jar lid on,0,0,1,1
3VAOOVPI3YR2KA4M0W3X98XWPWVLLV,7mini_31.mp4,take it with you to school or work,1,0,2,1
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,making them at home,0,2,0,0
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,controlling the ingredients that,0,2,2,0
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,go in there,0,2,0,1
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,starting again with a food processor I,0,1,0,0
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,frozen berries that I,1,0,0,1
3OPLMF3EU4MS8A77C9JCM01LURVLNX,1mini_40.mp4,sitting out for a little bit,0,2,2,1
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,paint my nails every weekend morning,0,0,0,0
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,filming later that day,0,0,1,1
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,", and",0,0,2,1
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,listen to some music,0,0,1,1
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,paint my nails,0,0,0,0
3R5LWXWHRZ7HYC7A3O957ANB0OJGX6,7mini_36.mp4,went for this purple shade on all the nails except my ring finger,0,0,0,0
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,couple my legs,2,2,0,1
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,pick some,2,2,0,0
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,chilled out music,0,2,1,1
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,sit in the bath,0,0,0,0
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,check social meter in the bath,0,0,0,0
3DWNFENNE2U0RC91RJS37CITZLV4JJ,4mini_9.mp4,actually dropped my phone in the bath yet,1,2,0,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,make these,0,2,2,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,offer it to him if he,0,2,1,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,asks me for a snack if he,0,2,1,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,finish it all I,0,2,2,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,put it back in the refrigerator,0,1,0,1
3LN50BUKPUASBVJKSOW4QP6GU6WLPT,1mini_8.mp4,go on hand,0,2,0,1
335VBRURDIZTD2TLUDD3R4GHG5D9EZ,4mini_15.mp4,make my hair amazing I,0,2,0,1
335VBRURDIZTD2TLUDD3R4GHG5D9EZ,4mini_15.mp4,using it for about a month or,2,2,2,1
335VBRURDIZTD2TLUDD3R4GHG5D9EZ,4mini_15.mp4,putting on a bit of Oprah or Wonder,2,0,0,0
335VBRURDIZTD2TLUDD3R4GHG5D9EZ,4mini_15.mp4,lash to my neck,2,0,0,1
3QI9WAYOGPA752W5X1UWWBTURVE6SM,1mini_15.mp4,strain the seeds,1,1,2,1
