HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url1,Input.actions1,Input.video_url2,Input.actions2,Input.video_url3,Input.actions3,Input.video_url4,Input.actions4,Input.video_url5,Input.actions5,Answer.WritingTexts,Answer.name_0_0,Answer.name_0_1,Answer.name_0_2,Answer.name_0_3,Answer.name_0_4,Answer.name_0_5,Answer.name_0_6,Answer.name_1_0,Answer.name_1_1,Answer.name_1_2,Answer.name_1_3,Answer.name_1_4,Answer.name_1_5,Answer.name_1_6,Answer.name_2_0,Answer.name_2_1,Answer.name_2_2,Answer.name_2_3,Answer.name_2_4,Answer.name_2_5,Answer.name_2_6,Answer.name_3_0,Answer.name_3_1,Answer.name_3_2,Answer.name_3_3,Answer.name_3_4,Answer.name_3_5,Answer.name_3_6,Answer.name_4_0,Answer.name_4_1,Answer.name_4_2,Answer.name_4_3,Answer.name_4_4,Answer.name_4_5,Answer.name_4_6,Approve,Reject
3ZQX1VYFTC4FBON0JZALWKFK0ZE8OM,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:03 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:03 PDT 2018,,,38F71OA9GTV2DKA44Z6G3S3M69QFMA,A170AU52WIBAI7,Submitted,Wed Sep 19 06:08:11 PDT 2018,Wed Sep 19 06:17:33 PDT 2018,Fri Oct 19 06:17:33 PDT 2018,,,,562,0% (0/0),0% (0/0),0% (0/0),10p1_3mini_1.mp4,has sugar already you;snacking on any of those junk foods that people;do my first breakfast option here;keep you full hopefully into lunch time;control it;add your sugar,5p0_3mini_7.mp4,made with coconut milk it;eat in a daze if you;eat one;click the;check out some more what I;ended up just;eating the whole bar,5p0_3mini_7.mp4,finish off my friday night I;see you next Sunday bye;making this recipe I;eats for the day I;get some extra veggies;tasted incredible this;stop myself from,9p0_3mini_5.mp4,freaked her out Brooks;offer him a lot of variety in the end the goal;pique her interest;get together a few friends;come to terms with that another day another peanut butter;support it;making lunch,7mini_36.mp4,"paint my nails every weekend morning;filming later that day;, and;listen to some music;paint my nails;went for this purple shade on all the nails except my ring finger",EXELENT SURVEY,val_0_0_1,val_0_1_1,val_0_2_2,val_0_3_2,val_0_4_0,val_0_5_1,,val_1_0_2,val_1_1_2,val_1_2_2,val_1_3_1,val_1_4_1,val_1_5_0,val_1_6_0,val_2_0_1,val_2_1_2,val_2_2_1,val_2_3_0,val_2_4_2,val_2_5_0,val_2_6_1,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_1,val_3_4_1,val_3_5_0,val_3_6_0,val_4_0_1,val_4_1_1,val_4_2_0,val_4_3_1,val_4_4_1,val_4_5_0,,x,
3ZQX1VYFTC4FBON0JZALWKFK0ZE8OM,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:03 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:03 PDT 2018,,,3K5TEWLKGVA5DY63JZDSTLZRDUUIVL,A1IZQH072IRQND,Submitted,Wed Sep 19 06:19:14 PDT 2018,Wed Sep 19 06:33:09 PDT 2018,Fri Oct 19 06:33:09 PDT 2018,,,,835,0% (0/0),0% (0/0),0% (0/0),10p1_3mini_1.mp4,has sugar already you;snacking on any of those junk foods that people;do my first breakfast option here;keep you full hopefully into lunch time;control it;add your sugar,5p0_3mini_7.mp4,made with coconut milk it;eat in a daze if you;eat one;click the;check out some more what I;ended up just;eating the whole bar,5p0_3mini_7.mp4,finish off my friday night I;see you next Sunday bye;making this recipe I;eats for the day I;get some extra veggies;tasted incredible this;stop myself from,9p0_3mini_5.mp4,freaked her out Brooks;offer him a lot of variety in the end the goal;pique her interest;get together a few friends;come to terms with that another day another peanut butter;support it;making lunch,7mini_36.mp4,"paint my nails every weekend morning;filming later that day;, and;listen to some music;paint my nails;went for this purple shade on all the nails except my ring finger",This is a very nice survey.,val_0_0_1,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_1,val_2_0_0,val_2_1_0,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_1,val_2_6_1,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_1,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,x,
38EHZ67RILR64086PH7WWT7DTICGMV,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:03 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:03 PDT 2018,,,3634BBTX0OTGH1KDJK8OBZW5P06IFX,A2ZZQRS2R9QVY0,Submitted,Wed Sep 19 06:13:42 PDT 2018,Wed Sep 19 06:15:04 PDT 2018,Fri Oct 19 06:15:04 PDT 2018,,,,82,0% (0/0),0% (0/0),0% (0/0),9p0_3mini_5.mp4,introduce one new thing for lunch;dipper carrots;get creative;thank you guys;getting an identical lunch to their friends I personally;getting a couple days off for;packing their line lunch pool,4p1_3mini_6.mp4,rave about these constantly;shine up my stove;promise you you;use the e cloth;find anything that;happens there;does anybody else,4p1_3mini_6.mp4,using my eClass;wipe it down;wiping them I it it just;keep these things clean in our house next I just;yeah it;wipe down their chairs;got a wet washcloth,4p1_3mini_16.mp4,took them out of the clay pot;got this tray from Hobby Lobby on sale;got these actually at the Dollar Tree they;make it pretty rustic I also;invites us;came in these little clay pots;eat it,1mini_8.mp4,make these;offer it to him if he;asks me for a snack if he;finish it all I;put it back in the refrigerator;go on hand,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,,spammer
38EHZ67RILR64086PH7WWT7DTICGMV,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:03 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:03 PDT 2018,,,3K3R2QNK8B2CPIO0AFXAK6Y5GXYU9P,A1AW1BPTKPDUHG,Submitted,Wed Sep 19 06:32:55 PDT 2018,Wed Sep 19 06:55:14 PDT 2018,Fri Oct 19 06:55:14 PDT 2018,,,,1339,0% (0/0),0% (0/0),0% (0/0),9p0_3mini_5.mp4,introduce one new thing for lunch;dipper carrots;get creative;thank you guys;getting an identical lunch to their friends I personally;getting a couple days off for;packing their line lunch pool,4p1_3mini_6.mp4,rave about these constantly;shine up my stove;promise you you;use the e cloth;find anything that;happens there;does anybody else,4p1_3mini_6.mp4,using my eClass;wipe it down;wiping them I it it just;keep these things clean in our house next I just;yeah it;wipe down their chairs;got a wet washcloth,4p1_3mini_16.mp4,took them out of the clay pot;got this tray from Hobby Lobby on sale;got these actually at the Dollar Tree they;make it pretty rustic I also;invites us;came in these little clay pots;eat it,1mini_8.mp4,make these;offer it to him if he;asks me for a snack if he;finish it all I;put it back in the refrigerator;go on hand,{},val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,val_4_5_0,,,spammer
38EHZ67RILR64086PH7WWT7DTICGMV,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:03 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:03 PDT 2018,,,3TY7ZAOG5FJGQSVBG5AFL8OEB26K06,A3AY0315YWWNXY,Submitted,Wed Sep 19 06:34:53 PDT 2018,Wed Sep 19 06:47:46 PDT 2018,Fri Oct 19 06:47:46 PDT 2018,,,,773,0% (0/0),0% (0/0),0% (0/0),9p0_3mini_5.mp4,introduce one new thing for lunch;dipper carrots;get creative;thank you guys;getting an identical lunch to their friends I personally;getting a couple days off for;packing their line lunch pool,4p1_3mini_6.mp4,rave about these constantly;shine up my stove;promise you you;use the e cloth;find anything that;happens there;does anybody else,4p1_3mini_6.mp4,using my eClass;wipe it down;wiping them I it it just;keep these things clean in our house next I just;yeah it;wipe down their chairs;got a wet washcloth,4p1_3mini_16.mp4,took them out of the clay pot;got this tray from Hobby Lobby on sale;got these actually at the Dollar Tree they;make it pretty rustic I also;invites us;came in these little clay pots;eat it,1mini_8.mp4,make these;offer it to him if he;asks me for a snack if he;finish it all I;put it back in the refrigerator;go on hand,{},val_0_0_2,val_0_1_2,val_0_2_1,val_0_3_0,val_0_4_2,val_0_5_2,val_0_6_2,val_1_0_2,val_1_1_0,val_1_2_2,val_1_3_0,val_1_4_2,val_1_5_2,val_1_6_2,val_2_0_2,val_2_1_0,val_2_2_2,val_2_3_2,val_2_4_2,val_2_5_0,val_2_6_0,val_3_0_1,val_3_1_2,val_3_2_2,val_3_3_2,val_3_4_1,val_3_5_2,val_3_6_1,val_4_0_1,val_4_1_1,val_4_2_2,val_4_3_1,val_4_4_0,val_4_5_1,,x,
35NNO802AUVQI9Z1R6MZUK9TDLEINP,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3I3WADAZ9Q3YBQ2RB38K9K1ECFR5OW,A2YE45E9WFHX7Z,Submitted,Wed Sep 19 06:04:48 PDT 2018,Wed Sep 19 06:10:27 PDT 2018,Fri Oct 19 06:10:27 PDT 2018,,,,339,0% (0/0),0% (0/0),0% (0/0),4p1_3mini_16.mp4,keep things pretty simple;use that as a table runner;looks really pretty as well;sitting around in my house;got this cake;wrapped twine around it;seen better days,6p0_3mini_2.mp4,adds healthy fats to my breakfast;added pure Earth 's;purchased in facilities that also;making Apple Oatmeal this;add the rest of the ingredients I always;mix half a cup of whole rolled oats with one;simmer for about 10 to 20 minutes depending on how much water I,6p0_3mini_2.mp4,adding one flat teaspoon of coconut oil to mark meal this;gluten free;cross-contaminated most commercial art products;process other grains like wheat or rye;suffers from a gluten allergy or a gluten intolerance;labeled gluten-free;bring that to a boil on the stove,4p0_3mini_7.mp4,make it a positive statement about yourself;fill it in;do you in that day;make today great;focus on that the second question;complete the sentence the key;brave I,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,nice,val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_1,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_1,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_1,val_2_3_1,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,,,,,spammer
35NNO802AUVQI9Z1R6MZUK9TDLEINP,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3KJYX6QCM9A189Q91HYS5MERQ9IVJ9,A3AY0315YWWNXY,Submitted,Wed Sep 19 06:09:17 PDT 2018,Wed Sep 19 06:22:19 PDT 2018,Fri Oct 19 06:22:19 PDT 2018,,,,782,0% (0/0),0% (0/0),0% (0/0),4p1_3mini_16.mp4,keep things pretty simple;use that as a table runner;looks really pretty as well;sitting around in my house;got this cake;wrapped twine around it;seen better days,6p0_3mini_2.mp4,adds healthy fats to my breakfast;added pure Earth 's;purchased in facilities that also;making Apple Oatmeal this;add the rest of the ingredients I always;mix half a cup of whole rolled oats with one;simmer for about 10 to 20 minutes depending on how much water I,6p0_3mini_2.mp4,adding one flat teaspoon of coconut oil to mark meal this;gluten free;cross-contaminated most commercial art products;process other grains like wheat or rye;suffers from a gluten allergy or a gluten intolerance;labeled gluten-free;bring that to a boil on the stove,4p0_3mini_7.mp4,make it a positive statement about yourself;fill it in;do you in that day;make today great;focus on that the second question;complete the sentence the key;brave I,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,{},val_0_0_0,val_0_1_0,val_0_2_2,val_0_3_0,val_0_4_1,val_0_5_1,val_0_6_2,val_1_0_0,val_1_1_0,val_1_2_2,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_2,val_2_1_2,val_2_2_2,val_2_3_2,val_2_4_2,val_2_5_2,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_2,val_3_3_2,val_3_4_2,val_3_5_2,val_3_6_2,val_4_0_1,val_4_1_2,val_4_2_2,val_4_3_2,,,,x,
35NNO802AUVQI9Z1R6MZUK9TDLEINP,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3ZDAD0O1T1CNQ1R9DQDEVDYL4MHXTJ,A3DVE5P6DX5FUV,Submitted,Wed Sep 19 06:05:03 PDT 2018,Wed Sep 19 06:13:33 PDT 2018,Fri Oct 19 06:13:33 PDT 2018,,,,510,0% (0/0),0% (0/0),0% (0/0),4p1_3mini_16.mp4,keep things pretty simple;use that as a table runner;looks really pretty as well;sitting around in my house;got this cake;wrapped twine around it;seen better days,6p0_3mini_2.mp4,adds healthy fats to my breakfast;added pure Earth 's;purchased in facilities that also;making Apple Oatmeal this;add the rest of the ingredients I always;mix half a cup of whole rolled oats with one;simmer for about 10 to 20 minutes depending on how much water I,6p0_3mini_2.mp4,adding one flat teaspoon of coconut oil to mark meal this;gluten free;cross-contaminated most commercial art products;process other grains like wheat or rye;suffers from a gluten allergy or a gluten intolerance;labeled gluten-free;bring that to a boil on the stove,4p0_3mini_7.mp4,make it a positive statement about yourself;fill it in;do you in that day;make today great;focus on that the second question;complete the sentence the key;brave I,1mini_15.mp4,strain the seeds;looking back that;do if I ever;make this again in the future which I,good,val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_1,val_0_4_0,val_0_5_1,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_1,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_1,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_1,val_4_2_0,val_4_3_0,,,,,spammer
3ICOHX7ENBABH858UHUAYTFODZW0EN,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,33FBRBDW6OYGPJOQJW6WQ4HOPR98C4,A39ECP3DGQ8733,Submitted,Wed Sep 19 06:07:07 PDT 2018,Wed Sep 19 06:08:32 PDT 2018,Fri Oct 19 06:08:32 PDT 2018,,,,85,0% (0/0),0% (0/0),0% (0/0),4p0_3mini_7.mp4,got planned something fun that you;got planned for later or even just;start with,10p0_3mini_6.mp4,boil yourself;holds everything together you or you;agree that dill;help bind;confuse some butter lettuce here I;use some parsley;chopped red pepper some red onion some celery,10p0_3mini_6.mp4,add some fresh herbs;used in almost every recipe like this one you;canned that;works really well with the chickpea mash or the son sandwich;buy some at the store;work great in this recipe you;make this which I,3p1_3mini_3.mp4,start there;put in there;figured that;spend extra money when you;got this quick little pack of juicy fruit gum just something kind of fun;see what I;found these,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,This was good do more,val_0_0_0,val_0_1_0,val_0_2_0,,,,,val_1_0_1,val_1_1_0,val_1_2_0,val_1_3_1,val_1_4_1,val_1_5_1,val_1_6_1,val_2_0_1,val_2_1_1,val_2_2_1,val_2_3_1,val_2_4_1,val_2_5_1,val_2_6_1,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_1,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,,,,spammer
3ICOHX7ENBABH858UHUAYTFODZW0EN,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3HYA4D452RIC6G6BUHNWOJPO049F2J,A1AW1BPTKPDUHG,Submitted,Wed Sep 19 06:30:08 PDT 2018,Wed Sep 19 06:52:44 PDT 2018,Fri Oct 19 06:52:44 PDT 2018,,,,1356,0% (0/0),0% (0/0),0% (0/0),4p0_3mini_7.mp4,got planned something fun that you;got planned for later or even just;start with,10p0_3mini_6.mp4,boil yourself;holds everything together you or you;agree that dill;help bind;confuse some butter lettuce here I;use some parsley;chopped red pepper some red onion some celery,10p0_3mini_6.mp4,add some fresh herbs;used in almost every recipe like this one you;canned that;works really well with the chickpea mash or the son sandwich;buy some at the store;work great in this recipe you;make this which I,3p1_3mini_3.mp4,start there;put in there;figured that;spend extra money when you;got this quick little pack of juicy fruit gum just something kind of fun;see what I;found these,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_0,val_0_1_0,val_0_2_0,,,,,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,val_2_6_0,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,,,,spammer
3ICOHX7ENBABH858UHUAYTFODZW0EN,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3X08E93BHVH45OW1GQWVKQTNNA866O,A3AY0315YWWNXY,Submitted,Wed Sep 19 06:09:18 PDT 2018,Wed Sep 19 06:24:31 PDT 2018,Fri Oct 19 06:24:31 PDT 2018,,,,913,0% (0/0),0% (0/0),0% (0/0),4p0_3mini_7.mp4,got planned something fun that you;got planned for later or even just;start with,10p0_3mini_6.mp4,boil yourself;holds everything together you or you;agree that dill;help bind;confuse some butter lettuce here I;use some parsley;chopped red pepper some red onion some celery,10p0_3mini_6.mp4,add some fresh herbs;used in almost every recipe like this one you;canned that;works really well with the chickpea mash or the son sandwich;buy some at the store;work great in this recipe you;make this which I,3p1_3mini_3.mp4,start there;put in there;figured that;spend extra money when you;got this quick little pack of juicy fruit gum just something kind of fun;see what I;found these,2mini_21.mp4,has a channel too in case you;seen his;so check his out I just;give him a little shout out Byron Talbott;see you guys very soon,{},val_0_0_2,val_0_1_2,val_0_2_2,,,,,val_1_0_1,val_1_1_2,val_1_2_2,val_1_3_2,val_1_4_2,val_1_5_1,val_1_6_1,val_2_0_0,val_2_1_1,val_2_2_1,val_2_3_2,val_2_4_1,val_2_5_1,val_2_6_2,val_3_0_2,val_3_1_1,val_3_2_2,val_3_3_2,val_3_4_0,val_3_5_2,val_3_6_2,val_4_0_2,val_4_1_2,val_4_2_2,val_4_3_2,val_4_4_2,,,x,
307L9TDWJXRBS6HI63FCQE74U3H3NA,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,37TD41K0AH8Y833ZXUC17VHP1LGSCO,AAMDW9AE0UMSD,Submitted,Wed Sep 19 06:42:08 PDT 2018,Wed Sep 19 06:54:33 PDT 2018,Fri Oct 19 06:54:33 PDT 2018,,,,745,0% (0/0),0% (0/0),0% (0/0),3p1_3mini_3.mp4,go to Target;go along good I just;start at the Dollar Tree;smells really good next thing I;smells really good now this;see what they;smells it just,4p0_3mini_14.mp4,answer the three questions that I;design your own morning routine however you like it;asks you;use the five-minute journal app sometimes;takes actually less than five minutes;use it;got the three questions from you,4p0_3mini_14.mp4,take a few minutes to journal if you into that I;stay off social media;mentioned earlier that;sit by yourself for a quiet moment in the morning;meditating you;ask myself the three questions it,5p0_3mini_5.mp4,chop up a red onion;filling then;make some kind of like twice baked pizza sweet potato;do pizza on friday;added some nutritional yeast;filling up with a fort;give it that salty cheesy flavor,6mini_2.mp4,make sure your skin;cleansed before you;do all that;absorbing all that serum when there;move on,{},val_0_0_0,val_0_1_0,val_0_2_1,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_1,val_2_0_1,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_1,,val_3_0_0,val_3_1_0,val_3_2_1,val_3_3_1,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,,,,spammer
307L9TDWJXRBS6HI63FCQE74U3H3NA,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3IQ1VMJRYTJSA9A24AGJK5MB9U6A9T,AEWE62WB242HX,Submitted,Wed Sep 19 06:04:49 PDT 2018,Wed Sep 19 06:12:13 PDT 2018,Fri Oct 19 06:12:13 PDT 2018,,,,444,0% (0/0),0% (0/0),0% (0/0),3p1_3mini_3.mp4,go to Target;go along good I just;start at the Dollar Tree;smells really good next thing I;smells really good now this;see what they;smells it just,4p0_3mini_14.mp4,answer the three questions that I;design your own morning routine however you like it;asks you;use the five-minute journal app sometimes;takes actually less than five minutes;use it;got the three questions from you,4p0_3mini_14.mp4,take a few minutes to journal if you into that I;stay off social media;mentioned earlier that;sit by yourself for a quiet moment in the morning;meditating you;ask myself the three questions it,5p0_3mini_5.mp4,chop up a red onion;filling then;make some kind of like twice baked pizza sweet potato;do pizza on friday;added some nutritional yeast;filling up with a fort;give it that salty cheesy flavor,6mini_2.mp4,make sure your skin;cleansed before you;do all that;absorbing all that serum when there;move on,good,val_0_0_0,val_0_1_0,val_0_2_0,val_0_3_0,val_0_4_0,val_0_5_0,val_0_6_0,val_1_0_0,val_1_1_0,val_1_2_0,val_1_3_0,val_1_4_0,val_1_5_0,val_1_6_0,val_2_0_0,val_2_1_0,val_2_2_0,val_2_3_0,val_2_4_0,val_2_5_0,,val_3_0_0,val_3_1_0,val_3_2_0,val_3_3_0,val_3_4_0,val_3_5_0,val_3_6_0,val_4_0_0,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_0,,,,spammer
307L9TDWJXRBS6HI63FCQE74U3H3NA,3T1XT3I8SW315KR7GZNEDDFI38YH6D,Identify actions in videos,Identify which actions are visible in a video,"actions, videos",$0.40,Wed Sep 19 06:00:02 PDT 2018,3,BatchId:3375794;OriginalHitTemplateId:920937340;,1800,2592000,Fri Oct 19 06:00:02 PDT 2018,,,3TK8OJTYM1KXUKT7WU3C2I03Z8OVP9,A1C8FN01981A69,Submitted,Wed Sep 19 06:10:55 PDT 2018,Wed Sep 19 06:14:55 PDT 2018,Fri Oct 19 06:14:55 PDT 2018,,,,240,100% (14/14),0% (0/0),0% (0/0),3p1_3mini_3.mp4,go to Target;go along good I just;start at the Dollar Tree;smells really good next thing I;smells really good now this;see what they;smells it just,4p0_3mini_14.mp4,answer the three questions that I;design your own morning routine however you like it;asks you;use the five-minute journal app sometimes;takes actually less than five minutes;use it;got the three questions from you,4p0_3mini_14.mp4,take a few minutes to journal if you into that I;stay off social media;mentioned earlier that;sit by yourself for a quiet moment in the morning;meditating you;ask myself the three questions it,5p0_3mini_5.mp4,chop up a red onion;filling then;make some kind of like twice baked pizza sweet potato;do pizza on friday;added some nutritional yeast;filling up with a fort;give it that salty cheesy flavor,6mini_2.mp4,make sure your skin;cleansed before you;do all that;absorbing all that serum when there;move on,{},val_0_0_1,val_0_1_1,val_0_2_1,val_0_3_0,val_0_4_0,val_0_5_1,val_0_6_0,val_1_0_1,val_1_1_1,val_1_2_1,val_1_3_0,val_1_4_1,val_1_5_0,val_1_6_1,val_2_0_0,val_2_1_0,val_2_2_2,val_2_3_0,val_2_4_0,val_2_5_0,,val_3_0_1,val_3_1_1,val_3_2_0,val_3_3_1,val_3_4_0,val_3_5_1,val_3_6_0,val_4_0_2,val_4_1_0,val_4_2_0,val_4_3_0,val_4_4_1,,,x,
