HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,get a little bit of freshener in the morning you or you,2,0,0
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p0_3mini_3.mp4,improve your mood the third morning habit it it I,2,1,2
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,do in here,1,0,2
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,pick up the books,0,0,0
3FHTJGYT8MZCP35JHXZODX18YNNGPR,4p1_3mini_13.mp4,taken out in here,1,0,2
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,strain the seeds,1,0,1
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,looking back that,2,1,2
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,do if I ever,2,2,2
3FHTJGYT8MZCP35JHXZODX18YNNGPR,1mini_15.mp4,make this again in the future which I,2,2,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,check them out the next morning,0,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,processed foods as much as possible,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,ask yourself these questions in your mind while you,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,shown you a bunch of healthy breakfast ideas on this channel,1,-1,0
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,affect your mood,2,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,give you,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,ask yourself,0,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,answer them you,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,eating whole,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,make I,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,focus on,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,link those below in the description box for you if you habit that you,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,eating all three of the food groups for breakfast,0,-1,0
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,4p0_3mini_5.mp4,incorporate whole carbs good protein,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,did three of my go-to breakfast recipes there,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,hope you guys,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,watch that video over there,0,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,click on August 8th,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,make chickpea salad sandwich,2,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,finding out more information about the containers that,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,click on her face,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,featured in this video these,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,thank you,2,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,open design,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,watch the video I yeah they,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,making them,1,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,has a check-up oh,2,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,10p0_3mini_8.mp4,watching this video I,2,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,6mini_2.mp4,make sure your skin,0,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,6mini_2.mp4,cleansed before you,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,6mini_2.mp4,do all that,0,-1,1
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,6mini_2.mp4,absorbing all that serum when there,1,-1,2
3BA7SXOG1IPI81FGBRRPQFKPBMY8RV,6mini_2.mp4,move on,0,-1,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,keeps the unused portion fresh,1,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,noticed a big difference in my skin ever since I,1,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,cook it as a huge difference in the flavor versus just canned beans for the rice if I,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,adding in,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,make this quick frozen rice,1,0,1
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,prevent a crash in the afternoon which,1,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,sprinkle of cheese on there,1,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,helps with my digestion,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,keep my skin clear I,1,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,start by,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,use dried beans,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,add half an avocado for some good healthy fat,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,soak overnight,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,5p1_3mini_5.mp4,store my avocado that I,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,customize these with,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,made long ones with,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,sounds just like a real rain stick,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,scrunch up some tinfoil it,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,turns it into an educational,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,huevos blingle if you,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,create different sounds this,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,playing with our rain stick hopefully they,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,wrapping paper paint or decorative tape alright guys we,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,entertain younger children you,0,0,1
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,accommodate the nails simply,1,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,use a paper towel holder,0,0,0
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,making them,0,0,1
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,9p1_3mini_3.mp4,play with we also,0,0,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,7mini_26.mp4,baking sheet,2,1,1
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,7mini_26.mp4,Flat the mixture down with a spatula,0,1,1
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,7mini_26.mp4,making sure,0,1,2
3TD33TP5DK19BIR6CSPDMRLGJOVBAP,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,0,1,1
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,add shredded carrot,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,put them in your Tupperware next it,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,eat you just all up,0,1,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,try them,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,works best,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,tell you this off,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,using powdered peanut butter,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,cook it yourself,0,1,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,dressing to whatever consistency,0,0,1
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,mixed with sesame,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,telling you these,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,make a quick peanut sauce,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,assemble it all together onto your lettuce drizzle on your sauce,0,1,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,sliced cucumber,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,8p1_3mini_2.mp4,takes about 15 minutes or,0,1,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,obsessed with it,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,prefer iced tea,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,blend all of that up,0,1,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,takes it over the top for me with this I since I,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,drink it about twenty minutes or,0,1,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,has coconut water banana frozen blueberries,0,0,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,5p1_3mini_6.mp4,make myself a quick smoothie,0,0,0
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,understand whether it,1,2,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,growing in my tub,1,2,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,followed me,1,2,2
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,get in the tub,1,2,1
3B623HUYJ3PU9GFTQGRUGPPLXOH8SJ,6mini_17.mp4,drink a bunch of water,1,2,1
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,frozen strawberries,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,drink plain water even though that I,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,drink some iced tea I always,1,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,has all of your daily vitamins minerals electrolytes,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,add some cayenne pepper garlic powder,0,0,0
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,tastes really good,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,5p1_3mini_6.mp4,gives it that added bit of flavor,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,leave this one obviously,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,live down in Georgia,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,get one it actually than it really,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,clean up all their toys before they,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,guess what you guys I,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,got new,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,looks a little bit worse,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,link it for you guys if it,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,doing all the candy,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,made some some friends when we,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,throw pillows,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,made like this for pretty now onto our living room,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,check facebook,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,4p1_3mini_9.mp4,making furniture nowadays,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,use quarter to half a cup of water depending on how thick you like your smoothies the amount I,0,0,0
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,add a few ice cubes,0,0,0
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,go well with strawberry,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,contains whole carbs good protein,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,depends on my mood,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,add generally,2,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,6p0_3mini_7.mp4,make yourself a banana strawberry peanut butter smoothie which,0,0,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,go ahead,1,1,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,see the color,1,1,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,come out the cheese,1,1,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,see that the cheese,1,1,2
3CMV9YRYP20WPKGMXBRKTTK4L53LJ2,1mini_22.mp4,make its appearance as it,1,1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,making a smoothie,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,blend it up,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,adding water,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,works with certain flavors of fruit,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,make it,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_7.mp4,blending my classic strawberry banana smoothie,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,go gluten-free maybe you or maybe you that I,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,go gluten-free,2,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eat for breakfast,2,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eating gluten-free,2,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,get into better shape hey guys the seas,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,change today I three really easy gluten-free show you three really easy gluten-free breakfast,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,show you,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,show you three healthy breakfast ideas,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,hope that you,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,following a gluten-free diet these,0,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,lose weight,2,-1,1
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,eat up suddenly like oh,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,6p0_3mini_1.mp4,share 3 gluten free breakfast ideas that,0,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,use my Dyson,0,-1,0
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,get a lot of questions about where we,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,dusted the last thing you,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,got it from a sale rugs it,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,take care of,2,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,got our rug,2,-1,1
32L724R85KJQLUBE7LZRY9EOD0FIPL,4p1_3mini_14.mp4,went ahead,2,-1,1
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,seems like an eternity in the oven,1,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,take it out,1,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,dehydrated at that point which,1,-1,2
32L724R85KJQLUBE7LZRY9EOD0FIPL,1mini_13.mp4,pull it right off the baking sheet,1,-1,2
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p1_3mini_14.mp4,get a lot of questions about what our wood flooring,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p1_3mini_14.mp4,moved on to our wood flooring,1,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,simplifying the lunch packing process I,0,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,found really helpful,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,get a bit overwhelming I,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,doing that every single day,1,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,zip up put things like pretzels,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,stick in the kids backpack again washable,2,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,wash out they clean love,2,2,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,make life with kids easier in the kitchen arm yourself,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,sized stainless steel containers that,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,going to real school there she,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,goes my kindergartner you,2,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,starting with snacks I,2,2,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,pack a real lunch,0,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,9p0_3mini_1.mp4,moving on to drinks these stainless steel containers,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,take a long time,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,increase energy,2,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,applying a moisturizer,0,0,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,improve your mood,2,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,check out muscle skincare routine,2,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,release endorphins in the body which it I often just my go-to 3-step skincare routine,2,1,0
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4p0_3mini_10.mp4,filled with chemicals,2,2,2
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,tested the products myself before,2,0,2
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,providing them to you guys,2,1,2
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,gone through the entire packet of their original one it,2,2,2
3QREJ3J432WR04M4FWRWU8KH0U3LK1,4mini_4.mp4,tried the Malibu one,2,2,2
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,use the most,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,stay away from products that,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,help routine habit that you,0,0,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,improve mental clarity,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,make you in a better mood for the day another healthy morning,0,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,using a cleanser,0,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,4p0_3mini_10.mp4,wash my face while I,0,0,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,cover it well,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,clean up the kitchen,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,go shower,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,going to now since I,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get the top all brown,0,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get too Brown on the top,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,pop it under the broiler,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,take it to my parents just,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,got 30 minutes I,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,get ready instead here it,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,reheat it,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,ended up,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,do then cover it,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,2p0_3mini_9.mp4,doing about 33 minutes,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,try right here I,0,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,get them,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,support as always,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,do this one outside cramps,0,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,relieve any tension or discomfort in my lower abdomen,1,1,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,affect people to different degrees I personally until after I,2,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,1p0_3mini_2.mp4,doing a light,1,2,0
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,make colorful hearts all over this jar,2,1,1
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,use my jar,2,1,1
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,drink but this,2,1,1
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,"Use it for pencil holders on your desk , as a vase for flowers , whatever you",2,1,2
39XCQ6V3KX36Z0YUL5HO30J2D9J65T,7mini_10.mp4,done just,2,1,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretch when I,2,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretch just,2,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,go to a boot camp class,2,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,getting really bad ones,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,do an at-home workout I,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,1p0_3mini_2.mp4,stretching routine ozzie,0,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,give it to you for free they,2,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,charge you,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,going to you,1,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,put a couple in your purse,1,0,2
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,ask for a cup of hot water,1,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,avoid these,1,0,2
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,do even if you you,1,0,2
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,put one of these in normally they,2,0,0
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,going under 13 % you,1,0,1
3HFWPF5AK8I88J9NEZWYP8HAH2P3SM,10p1_3mini_7.mp4,satisfying when you,1,0,1
