HIT_nb,Video_name,Actions,Worker_1,Worker_2,Worker_3,All_Yes_actions,Majority_Yes_actions
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,throw in the rest of your ingredients,0,0,0,throw in the rest of your ingredients,throw in the rest of your ingredients
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,throwing your tomatoes into a medium size food processor this,0,0,0,throwing your tomatoes into a medium size food processor this,throwing your tomatoes into a medium size food processor this
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_2.mp4,listed over my blog health nut nutrition CA,2,0,0,,listed over my blog health nut nutrition CA
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,make kala Hama salad,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,has an amazing YouTube channel here on YouTube,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,called Feb lunch I,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,watch hers after you,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,making these delicious lunch recipes,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,watch this one,1,0,0,,watch this one
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,do you,2,0,0,,do you
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,start with spicy salsa soup,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,finish it with a creamy mashed chickpeas sandwiches they,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,do it,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,sharing my top 3 go-to breakfast recipes,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,tell me on in slope value my channel,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,sharing her top three really easy lunch recipes that that when you just,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,10p0_3mini_1.mp4,filmed another video on August Channel where I,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,strain the seeds,1,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,looking back that,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,do if I ever,2,1,0,,
3MZ3TAMYTKMBX7RTKD3G34E3EI3IRD,1mini_15.mp4,make this again in the future which I,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,coming over from Lynn 's channel welcome I,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,check her out she,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,watching mine,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,redecorating a little bit for summer,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,share that with you guys in this video here on YouTube,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,has a lot of like mommy lifestyle videos,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,cleaning videos,2,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,decorating for summer as well,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,do tons of cleaning videos cooking grocery,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,check her video out after you,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,link her channel for you guys definitely as I,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,hauls just anything mommy lifestyle it,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,has a lot of the similar content,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,4p1_3mini_1.mp4,cleaning the main living areas of my house,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,hope you guys,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,did a DIY on all this sort of full theme to decor,1,1,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,check out my last video down the bottom,1,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,see you guys in my next video bye,1,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,leave a link to that video in the description,1,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,6p1_3mini_6.mp4,loving the decor I,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,got a big tub or a bad,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,recommend this one we,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,using it,0,0,0,using it,using it
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,loving it something,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,put product right on it,0,0,0,put product right on it,put product right on it
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,talk about,0,2,0,,talk about
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,8p0_3mini_2.mp4,stick them right on,0,0,0,stick them right on,stick them right on
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,has a channel too in case you,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,seen his,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,so check his out I just,2,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,give him a little shout out Byron Talbott,1,2,0,,
3DW3BNF1GGHA18WXKBWZRC9SWSB8VO,2mini_21.mp4,see you guys very soon,2,2,0,,
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,excited of how much I,0,0,2,,excited of how much I
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,found on sale a scrub brush except it,0,0,1,,found on sale a scrub brush except it
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,got a big jacuzzi tub or the floors of your shower,0,0,0,got a big jacuzzi tub or the floors of your shower,got a big jacuzzi tub or the floors of your shower
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,put a link below now we if you,0,0,1,,put a link below now we if you
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,cleaning tiles,1,0,0,,cleaning tiles
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,used this product I,0,0,0,used this product I,used this product I
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,8p0_3mini_2.mp4,pick up all that stuff really fast better than a broom cheaper than a vacuum,0,0,0,pick up all that stuff really fast better than a broom cheaper than a vacuum,pick up all that stuff really fast better than a broom cheaper than a vacuum
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,use a glass cleaner,0,0,1,,use a glass cleaner
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,cleaned up it,0,0,0,cleaned up it,cleaned up it
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,using that,0,0,2,,using that
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,scrubbing it down with a cloth,0,0,1,,scrubbing it down with a cloth
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,vacuum my couch,0,0,0,vacuum my couch,vacuum my couch
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,save yourself a little bit of elbow grease it,1,0,2,,
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,keep it,0,0,2,,keep it
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,looking really nice our couch,0,0,2,,looking really nice our couch
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,shared on her instance,0,0,2,,shared on her instance
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,wipe it down with a rag it,1,0,1,,
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,getting retired then I just,0,0,2,,getting retired then I just
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,works perfectly,0,0,2,,works perfectly
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,found out for my friend Maddie here on YouTube her channel,0,0,2,,found out for my friend Maddie here on YouTube her channel
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,tried it out this time,0,0,0,tried it out this time,tried it out this time
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,4p1_3mini_10.mp4,doing it like that forever,0,0,2,,doing it like that forever
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,make sure your skin,0,0,2,,make sure your skin
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,cleansed before you,0,0,2,,cleansed before you
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,do all that,0,0,2,,do all that
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,absorbing all that serum when there,0,0,2,,absorbing all that serum when there
3VAOOVPI3YR2KA4M0W3X98XWPU8LL4,6mini_2.mp4,move on,1,0,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,adding half a cup of sliced strawberries,2,0,0,,adding half a cup of sliced strawberries
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,works instead of the yogurt just in case you you I,1,2,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,using at least liniments it really,0,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,has quite a strong taste,0,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use avocado then,2,1,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use mixed berries if you,0,2,0,,use mixed berries if you
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,using Kashi Nevada this,1,1,0,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use plain full cream regular yogurt if you or another yogurt of your choice,0,0,0,use plain full cream regular yogurt if you or another yogurt of your choice,use plain full cream regular yogurt if you or another yogurt of your choice
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,serve it only,0,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,throwing in a pinch of ground vanilla powder,0,0,0,throwing in a pinch of ground vanilla powder,throwing in a pinch of ground vanilla powder
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,work really nicely next,1,0,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use vanilla extract instead of the powder these,0,1,0,,use vanilla extract instead of the powder these
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,makes the flavors,0,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_6.mp4,use another nut butter like almond butter peanut butter,1,2,0,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,crack two eggs into a bowl,0,0,0,crack two eggs into a bowl,crack two eggs into a bowl
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,letting the second side cook for another minute or two,1,1,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,read it around a little bit,1,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,pull the eggs into the pan,2,0,0,,pull the eggs into the pan
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,sit on it on my pate,2,0,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,whip them up with a fork you that a folks,1,0,0,,whip them up with a fork you that a folks
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,filling aside in a bowl,0,1,0,,filling aside in a bowl
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,adding another half to 1 teaspoon of macadamia nut oil to my pan again,0,0,0,adding another half to 1 teaspoon of macadamia nut oil to my pan again,adding another half to 1 teaspoon of macadamia nut oil to my pan again
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,does the job too I,0,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,given my pan a quick rinse,1,0,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,flipping it with my spatula,1,1,0,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,put the,1,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,make the Omniture okay this pot,1,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,6p0_3mini_9.mp4,get ready,1,2,2,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,baking sheet,0,1,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Flat the mixture down with a spatula,1,0,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,making sure,1,2,1,,
3ZVPAMTJWM2X1GLYUP3DIS1NZ5BGRJ,7mini_26.mp4,Place them in the oven preheated at around 300 Fahrenheit or 160 degrees Celsius,2,0,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,watching I,0,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,gave you some ideas,0,2,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,lift your spirit,0,2,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,make you,1,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,see you guys very soon in the next video you,1,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,1p0_3mini_10.mp4,hope that this video,1,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,wipe down,0,0,0,wipe down,wipe down
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,do a quick,0,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,post there,1,1,0,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,moving on to my table I just I,1,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,give their cast from pillar,1,1,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,walk away from me I I,1,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_8.mp4,denying I,1,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,checked them out they,0,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,baking soda cream cleaner,0,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,slip today I,1,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,do this at least once a week now I,0,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,get most of my cleaning products from rogue collaborative,1,2,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,adding in some essential oil to my sink,1,0,0,,adding in some essential oil to my sink
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,using dish Meyers,1,0,0,,using dish Meyers
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,do guys in the description box that several free goodies,0,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,check that out if you,0,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,give you it,1,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,make it nice,0,2,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,seen this one at the store,0,2,1,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,4p1_3mini_4.mp4,use my mrs,1,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,understand whether it,2,2,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,growing in my tub,2,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,followed me,2,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,get in the tub,2,1,2,,
3M47JKRKCW0PMIHWJ3ORFKTTFZK68V,6mini_17.mp4,drink a bunch of water,2,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,chopped kale in once like about 15 minutes before you,0,2,0,,chopped kale in once like about 15 minutes before you
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,stick it in a crock pot I,0,0,0,stick it in a crock pot I,stick it in a crock pot I
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,added some rosemary from the garden we,0,0,0,added some rosemary from the garden we,added some rosemary from the garden we
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,done by dinner,0,0,2,,done by dinner
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,put it I,0,0,2,,put it I
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,keep it mild,0,0,2,,keep it mild
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,adding the,0,0,1,,adding the
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,recommend plus even if it or you off it,0,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,go by dinner,0,0,2,,go by dinner
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,add spice to mine after the fact,0,0,0,add spice to mine after the fact,add spice to mine after the fact
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,kept it on,0,0,0,kept it on,kept it on
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,using it in everything,0,0,2,,using it in everything
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_7.mp4,has lots of great ingredients,0,0,2,,has lots of great ingredients
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,looking into them,0,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,find this at Pacific time comm time,0,0,2,,find this at Pacific time comm time
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,talking a lot more about CBD,0,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,completes this video,0,0,2,,completes this video
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,carrying tons of different things,0,0,2,,carrying tons of different things
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,launching at the end of this month if you,0,0,2,,launching at the end of this month if you
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,recommend for pain,0,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,recommend that I,0,0,2,,recommend that I
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,spelt like the herb you,0,0,2,,spelt like the herb you
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,sign up for a newsletter,0,0,2,,sign up for a newsletter
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,share my thoughts,0,0,2,,share my thoughts
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,looking into CBD products CBD bath bombs I,0,0,2,,looking into CBD products CBD bath bombs I
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,find us on Instagram at Pacific time we,0,1,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1p0_3mini_9.mp4,launch new products,0,0,2,,launch new products
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,go ahead,1,2,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see the color,1,2,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,come out the cheese,1,2,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,see that the cheese,1,2,2,,
3ACRLU860MDC1V8ISXRZIAB743TBEK,1mini_22.mp4,make its appearance as it,1,2,2,,
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,created and they perfect,0,2,0,,created and they perfect
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,see you guys in our next videos,0,2,0,,see you guys in our next videos
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,find out why they,0,2,0,,find out why they
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,filming with you,0,0,0,filming with you,filming with you
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,thank you so much,0,2,0,,thank you so much
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,yeah so,0,2,0,,yeah so
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,receive 10 % off,0,2,0,,receive 10 % off
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,check out her channel,0,2,0,,check out her channel
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,bring to lunch,0,2,0,,bring to lunch
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,10p0_3mini_9.mp4,use the coupon code health that you,0,2,0,,use the coupon code health that you
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,smell incredible I,0,2,0,,smell incredible I
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,add it,0,0,0,add it,add it
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,add the tofu mixture to the veggies,0,0,0,add the tofu mixture to the veggies,add the tofu mixture to the veggies
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,called for in the recipe,0,2,0,,called for in the recipe
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,2p0_3mini_7.mp4,do a couple of grains,0,2,0,,do a couple of grains
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,leave me a comment down below,0,2,0,,leave me a comment down below
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,hope you guys,0,2,0,,hope you guys
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,do this,0,2,0,,do this
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,find online,0,2,0,,find online
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,get a little bit of inspiration for how you guys,0,2,0,,get a little bit of inspiration for how you guys
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,decorate your homes for summer if you,0,2,0,,decorate your homes for summer if you
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,4p1_3mini_22.mp4,show her some love,0,2,0,,show her some love
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,seems like an eternity in the oven,2,1,1,,
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,take it out,2,1,1,,
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,dehydrated at that point which,2,1,1,,
3MVY4USGB5MNYMR6Z23LTEJZ0KMIS1,1mini_13.mp4,pull it right off the baking sheet,2,1,1,,
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,share it with you guys,0,0,1,,share it with you guys
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,head over to Lynn channel she,1,0,2,,
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,spend our time in,0,0,2,,spend our time in
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,got definitely,1,1,2,,
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,decorating our space for the seasons,0,0,0,decorating our space for the seasons,decorating our space for the seasons
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,tell her I,0,0,2,,tell her I
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_22.mp4,brighten up the space for summer I really,0,0,2,,brighten up the space for summer I really
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,did to my desk they,0,0,2,,did to my desk they
3NCN4N1H1FGGV1LVLWUI8X5GIVUNBL,4p1_3mini_20.mp4,got from Hobby Lobby,1,0,1,,
